PID,keywords,mods.grants,mods.abstract,fgs.state,dc.title,dc.language,mods.sm_key_words,fgs.lastModifiedDate,mods.sm_collection,mods.language,mods.title,mods.sm_report_number,dc.subject,mods.sm_corporate_creator,rdf.isOpenAccess,mods.origin,dc.description,mods.raw_date,mods.sm_format,mods.sm_oclc_number,rdf.redirectsTo,mods.sm_geographical_coverage,mods.subject_topic,fgs.createdDate,mods.sm_ntl_classification,mods.sm_resource_type,mods.sm_edition,mods.sm_corporate_publisher,DS1.mimetype_txt_en,DS1.label_txt_en,DS1.filesize_tl,DS1.checksum_txt_en,mods.ss_publishyear,fgs.ownerId,rdf.isMemberOf,dc.identifier,mods.sm_creator,fgs.label,rdf.isPeerTo,mods.sm_digital_object_identifier,mods.ss_jobid,DS2.mimetype_txt_en,DS2.label_txt_en,DS2.filesize_tl,DS2.checksum_txt_en,DS2.sourceurl,dc.publisher,dc.format,dc.type,dc.creator,dc.coverage,DS1.sourceurl,mods.orcidId,mods.sm_contributor,dc.contributor,mods.alt_title,mods.note,mods.sm_corporate_contributor,DS_EXCEL.mimetype_txt_en,DS_EXCEL.label_txt_en,DS_EXCEL.filesize_tl,DS_EXCEL.checksum_txt_en,mods.sm_contracting_officer,DS3.mimetype_txt_en,DS3.label_txt_en,DS3.filesize_tl,DS3.checksum_txt_en,DS3.sourceurl,DS4.mimetype_txt_en,DS4.label_txt_en,DS4.filesize_tl,DS4.checksum_txt_en,DS4.sourceurl,mods.sm_alternate_url,mods.table_of_contents,rdf.underCategory,rdf.hasOrder,rdf.isCollection,rdf.categoryOrder,rdf.isFeaturedCollection,mods.sm_rights_statement,mods.related_series,DS_MS_NON_EXCEL.mimetype_txt_en,DS_MS_NON_EXCEL.label_txt_en,DS_MS_NON_EXCEL.filesize_tl,DS_MS_NON_EXCEL.checksum_txt_en,mods.sm_tris_online_accession_number,rdf.hasExternalLink,rdf.hasMoreDocuments,DS5.mimetype_txt_en,DS5.label_txt_en,DS5.filesize_tl,DS5.checksum_txt_en,DS5.sourceurl,DS10.mimetype_txt_en,DS10.label_txt_en,DS10.filesize_tl,DS10.checksum_txt_en,DS10.sourceurl,DS11.mimetype_txt_en,DS11.label_txt_en,DS11.filesize_tl,DS11.checksum_txt_en,DS11.sourceurl,DS12.mimetype_txt_en,DS12.label_txt_en,DS12.filesize_tl,DS12.checksum_txt_en,DS12.sourceurl,DS13.mimetype_txt_en,DS13.label_txt_en,DS13.filesize_tl,DS13.checksum_txt_en,DS13.sourceurl,DS14.mimetype_txt_en,DS14.label_txt_en,DS14.filesize_tl,DS14.checksum_txt_en,DS14.sourceurl,DS15.mimetype_txt_en,DS15.label_txt_en,DS15.filesize_tl,DS15.checksum_txt_en,DS15.sourceurl,DS16.mimetype_txt_en,DS16.label_txt_en,DS16.filesize_tl,DS16.checksum_txt_en,DS16.sourceurl,DS17.mimetype_txt_en,DS17.label_txt_en,DS17.filesize_tl,DS17.checksum_txt_en,DS17.sourceurl,DS18.mimetype_txt_en,DS18.label_txt_en,DS18.filesize_tl,DS18.checksum_txt_en,DS18.sourceurl,DS6.mimetype_txt_en,DS6.label_txt_en,DS6.filesize_tl,DS6.checksum_txt_en,DS6.sourceurl,DS7.mimetype_txt_en,DS7.label_txt_en,DS7.filesize_tl,DS7.checksum_txt_en,DS7.sourceurl,DS8.mimetype_txt_en,DS8.label_txt_en,DS8.filesize_tl,DS8.checksum_txt_en,DS8.sourceurl,DS9.mimetype_txt_en,DS9.label_txt_en,DS9.filesize_tl,DS9.checksum_txt_en,DS9.sourceurl,DS_MS_NON_EXCEL.sourceurl,rdf.isSpotlightChild,rdf.isSupersededBy,mods.sm_isbn,mods.sm_issn,mods.physical_description,mods.sm_copyright_date,mods.sm_publisher,rdf.isGRFeaturedChild,rdf.isFeatured,rdf.featuredType,rdf.inSpotlight,rdf.featuredUrl,rdf.isGRFeatured,dc.rights,rdf.featuredPosition,rdf.featuredPositionTemp,DS19.mimetype_txt_en,DS19.label_txt_en,DS19.filesize_tl,DS19.checksum_txt_en,DS19.sourceurl,DS20.mimetype_txt_en,DS20.label_txt_en,DS20.filesize_tl,DS20.checksum_txt_en,DS20.sourceurl,DS21.mimetype_txt_en,DS21.label_txt_en,DS21.filesize_tl,DS21.checksum_txt_en,DS21.sourceurl,DS22.mimetype_txt_en,DS22.label_txt_en,DS22.filesize_tl,DS22.checksum_txt_en,DS22.sourceurl,DS23.mimetype_txt_en,DS23.label_txt_en,DS23.filesize_tl,DS23.checksum_txt_en,DS23.sourceurl,DS24.mimetype_txt_en,DS24.label_txt_en,DS24.filesize_tl,DS24.checksum_txt_en,DS24.sourceurl,DS25.mimetype_txt_en,DS25.label_txt_en,DS25.filesize_tl,DS25.checksum_txt_en,DS25.sourceurl,DS26.mimetype_txt_en,DS26.label_txt_en,DS26.filesize_tl,DS26.checksum_txt_en,DS26.sourceurl,DS27.mimetype_txt_en,DS27.label_txt_en,DS27.filesize_tl,DS27.checksum_txt_en,DS27.sourceurl,DS28.mimetype_txt_en,DS28.label_txt_en,DS28.filesize_tl,DS28.checksum_txt_en,DS28.sourceurl,DS29.mimetype_txt_en,DS29.label_txt_en,DS29.filesize_tl,DS29.checksum_txt_en,DS29.sourceurl,DS30.mimetype_txt_en,DS30.label_txt_en,DS30.filesize_tl,DS30.checksum_txt_en,DS30.sourceurl,DS31.mimetype_txt_en,DS31.label_txt_en,DS31.filesize_tl,DS31.checksum_txt_en,DS31.sourceurl,DS32.mimetype_txt_en,DS32.label_txt_en,DS32.filesize_tl,DS32.checksum_txt_en,DS32.sourceurl,DS33.mimetype_txt_en,DS33.label_txt_en,DS33.filesize_tl,DS33.checksum_txt_en,DS33.sourceurl,DS34.mimetype_txt_en,DS34.label_txt_en,DS34.filesize_tl,DS34.checksum_txt_en,DS34.sourceurl,rdf.quickLinkUrl,rdf.isQuickLink,rdf.underSection,DS_EXCEL.sourceurl,mods.embargo_date,rdf.hasDataset,rdf.hasPublication,mods.ss_keyvalue,mods.sm_researchhub_id,dc.date,dc.source,dc.identifier.uri,dc.contributor.author,dc.contributor.collaborator,dc.coverage.spatial,dc.contributor.creator,dc.relation.isPartOf,dc.description.abstract,dc.rights.accessRights,dc.relation.isVersionOf,dc.contributor.consultant,dc.description.tableOfContents,dc.title.alternative,DS1.checksumsha256_txt_en,rdf.hasMultipleLanguage,DS2.checksumsha256_txt_en,DS3.checksumsha256_txt_en,DS4.checksumsha256_txt_en,DS5.checksumsha256_txt_en,DS6.checksumsha256_txt_en,DS7.checksumsha256_txt_en,mods.ss_hasQLOrder,DS_MS_NON_EXCEL.checksumsha256_txt_en,dc.relation.isReferencedBy,DS10.checksumsha256_txt_en,DS11.checksumsha256_txt_en,DS12.checksumsha256_txt_en,DS13.checksumsha256_txt_en,DS14.checksumsha256_txt_en,DS15.checksumsha256_txt_en,DS16.checksumsha256_txt_en,DS17.checksumsha256_txt_en,DS18.checksumsha256_txt_en,DS8.checksumsha256_txt_en,DS9.checksumsha256_txt_en
dot:63895,,,Navigation and Vessel Inspection Circular No. 7-99: Year 2000 (Y2k) Risk Assessment And Mitigation Policy For Vessels And Marine Facilities.,Active,"Year 2000 (Y2k) Risk Assessment And Mitigation Policy For Vessels And Marine Facilities,Navigation and Vessel Inspection Circular No. 7-99",English,"Guidelines,Implementation,Inspection,Water transportation,Regulation,Risk assessment,Marine terminals,Inspection circulars",2022-11-15T16:45:54.750Z,US Coast Guard Circulars,English,Year 2000 (Y2k) Risk Assessment And Mitigation Policy For Vessels And Marine Facilities,NVIC 07-99,,United States. Coast Guard,true,"1999-01-01; \,","US Coast Guard Circulars,https://doi.org/10.21949/1526263,1999,PDF,Booklet/Pamphlet,United States. Coast Guard,United States. Coast Guard,United States,Guidelines,Implementation,Inspection,Water transportation,Regulation,Risk assessment,Marine terminals,Inspection circulars,NVIC 07-99,Navigation and Vessel Inspection Circular No. 7-99: Year 2000 (Y2k) Risk Assessment And Mitigation Policy For Vessels And Marine Facilities.,1435",1999-01-01,PDF,,,United States,,2022-09-13T17:08:46.051Z,,Booklet/Pamphlet,,United States. Coast Guard,application/pdf,n7-99.pdf,1520794,urn:sha256:2223d2aa0b1339d0945a6414ce26f042a894f0cc52f92148e9b25d5d352fbde6,1999,,dot:62791,,,,,https://doi.org/10.21949/1526263,1435,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/87000/87400/87473/n7-99.pdf,,,,Navigation and Vessel Inspection Circular No. 7-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:63871,,,Navigation and Vessel Inspection Circular No. 15-91 CHANGE 1: CH-1 - Critical Areas Inspection Plans (CAIPs).,Active,"CH-1 - Critical Areas Inspection Plans (CAIPs),Navigation and Vessel Inspection Circular No. 15-91 CHANGE 1",English,"Guidelines,Implementation,Inspection,Water transportation,Regulation,Inspection circulars",2022-11-15T16:46:06.344Z,US Coast Guard Circulars,English,CH-1 - Critical Areas Inspection Plans (CAIPs),NVIC 15-91ch1,,United States. Coast Guard,true,"1991-07-11; \,","US Coast Guard Circulars,https://doi.org/10.21949/1526287,1991,PDF,Booklet/Pamphlet,United States. Coast Guard,United States. Coast Guard,United States,Guidelines,Implementation,Inspection,Water transportation,Regulation,Inspection circulars,NVIC 15-91ch1,Navigation and Vessel Inspection Circular No. 15-91 CHANGE 1: CH-1 - Critical Areas Inspection Plans (CAIPs).,1435",1991-07-11,PDF,,,United States,,2022-09-13T17:08:08.276Z,,Booklet/Pamphlet,,United States. Coast Guard,application/pdf,n15-91ch1.pdf,1199985,urn:sha256:cfeddbbf7df516856119c57759da41a8d0406e09999bb7e4fca0ebc635cbea6b,1991,,dot:62791,,,,,https://doi.org/10.21949/1526287,1435,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/87000/87400/87497/n15-91ch1.pdf,,,,Navigation and Vessel Inspection Circular No. 15-91 CHANGE 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:63976,,,Navigation and Vessel Inspection Circular No. 9-83: Coast Guard Guidance Reguarding Requirement for Charts and publications.,Active,"Coast Guard Guidance Reguarding Requirement for Charts and publications,Navigation and Vessel Inspection Circular No. 9-83",English,"Guidelines,Implementation,Inspection,Water transportation,Regulation,Inspection circulars",2022-09-13T17:10:45.980Z,US Coast Guard Circulars,English,Coast Guard Guidance Reguarding Requirement for Charts and publications,NVIC 09-83,,United States. Coast Guard,true,"1983-09-14; \,","US Coast Guard Circulars,https://doi.org/10.21949/1526180,1983,PDF,Booklet/Pamphlet,United States. Coast Guard,United States. Coast Guard,United States,Guidelines,Implementation,Inspection,Water transportation,Regulation,Inspection circulars,NVIC 09-83,Navigation and Vessel Inspection Circular No. 9-83: Coast Guard Guidance Reguarding Requirement for Charts and publications.,1404",1983-09-14,PDF,,,United States,,2022-09-13T17:10:45.222Z,,Booklet/Pamphlet,,United States. Coast Guard,application/pdf,n9-83.pdf,421806,urn:sha256:212905acc12b0811d41abcfd89da039473257a6a45a99ebd38ba4ebf983ad5dc,1983,,dot:62791,,,,,https://doi.org/10.21949/1526180,1404,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/87000/87300/87390/n9-83.pdf,,,,Navigation and Vessel Inspection Circular No. 9-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:63896,,,Navigation and Vessel Inspection Circular No. 7-98: The International Maritime Organization Standard Marine Communication Phrases.,Active,"The International Maritime Organization Standard Marine Communication Phrases,Navigation and Vessel Inspection Circular No. 7-98",English,"Guidelines,Implementation,Inspection,Water transportation,Regulation,Inspection circulars",2022-11-15T16:45:54.281Z,US Coast Guard Circulars,English,The International Maritime Organization Standard Marine Communication Phrases,NVIC 07-98,,United States. Coast Guard,true,"1998-08-28; \,","US Coast Guard Circulars,https://doi.org/10.21949/1526262,1998,PDF,Booklet/Pamphlet,United States. Coast Guard,United States. Coast Guard,United States,Guidelines,Implementation,Inspection,Water transportation,Regulation,Inspection circulars,NVIC 07-98,Navigation and Vessel Inspection Circular No. 7-98: The International Maritime Organization Standard Marine Communication Phrases.,1435",1998-08-28,PDF,,,United States,,2022-09-13T17:08:47.736Z,,Booklet/Pamphlet,,United States. Coast Guard,application/pdf,n7-98.pdf,5454242,urn:sha256:eede664b5494f9d748d69d92c101563e5492773427cdfaa97c29c42c74cc50c8,1998,,dot:62791,,,,,https://doi.org/10.21949/1526262,1435,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/87000/87400/87472/n7-98.pdf,,,,Navigation and Vessel Inspection Circular No. 7-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:63909,,,Navigation and Vessel Inspection Circular No. 5-99: Guidance Regarding Voluntary Compliance with the International Management Code for the Safe Operation Of Ships and for Pollution Prevention (International Safety Management (ISM) Code).,Active,"Guidance Regarding Voluntary Compliance with the International Management Code for the Safe Operation Of Ships and for Pollution Prevention (International Safety Management (ISM) Code),Navigation and Vessel Inspection Circular No. 5-99",English,"Guidelines,Implementation,Inspection,Water transportation,Regulation,Pollution control,Ship operations,Inspection circulars",2022-11-15T16:45:47.245Z,US Coast Guard Circulars,English,Guidance Regarding Voluntary Compliance with the International Management Code for the Safe Operation Of Ships and for Pollution Prevention (International Safety Management (ISM) Code),NVIC 05-99,,United States. Coast Guard,true,"1999-01-01; \,","US Coast Guard Circulars,https://doi.org/10.21949/1526248,1999,PDF,Booklet/Pamphlet,United States. Coast Guard,United States. Coast Guard,United States,Guidelines,Implementation,Inspection,Water transportation,Regulation,Pollution control,Ship operations,Inspection circulars,NVIC 05-99,Navigation and Vessel Inspection Circular No. 5-99: Guidance Regarding Voluntary Compliance with the International Management Code for the Safe Operation Of Ships and for Pollution Prevention (International Safety Management (ISM) Code).,1435",1999-01-01,PDF,,,United States,,2022-09-13T17:09:08.309Z,,Booklet/Pamphlet,,United States. Coast Guard,application/pdf,n5-99.pdf,640129,urn:sha256:73d149d39659d22e05dc0e56f9a90a62fe4971c9dbf37084944469f3acf86d74,1999,,dot:62791,,,,,https://doi.org/10.21949/1526248,1435,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/87000/87400/87458/n5-99.pdf,,,,Navigation and Vessel Inspection Circular No. 5-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:64009,,,Navigation and Vessel Inspection Circular No. 4-85 : Recall and Other Corrective Measures for Lifesaving Equipment.,Active,"Recall and Other Corrective Measures for Lifesaving Equipment,Navigation and Vessel Inspection Circular No. 4-85",English,"Guidelines,Implementation,Inspection,Water transportation,Regulation,Rescue equipment,Inspection circulars",2022-09-13T17:11:34.503Z,US Coast Guard Circulars,English,Recall and Other Corrective Measures for Lifesaving Equipment,NVIC 04-85,,United States. Coast Guard,true,"1985-05-29; \,","US Coast Guard Circulars,https://doi.org/10.21949/1526147,1985,PDF,Booklet/Pamphlet,United States. Coast Guard,United States. Coast Guard,United States,Guidelines,Implementation,Inspection,Water transportation,Regulation,Rescue equipment,Inspection circulars,NVIC 04-85,Navigation and Vessel Inspection Circular No. 4-85 : Recall and Other Corrective Measures for Lifesaving Equipment.,1404",1985-05-29,PDF,,,United States,,2022-09-13T17:11:33.655Z,,Booklet/Pamphlet,,United States. Coast Guard,application/pdf,n4-85.pdf,679265,urn:sha256:898c766f4c2125ab8e67a4f1e3ae9ec56134dec2cefaeff0ebdddc0a1ee3cf59,1985,,dot:62791,,,,,https://doi.org/10.21949/1526147,1404,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/87000/87300/87357/n4-85.pdf,,,,Navigation and Vessel Inspection Circular No. 4-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:63995,,,Navigation and Vessel Inspection Circular No. 6-84: Automated Main and Auxiliary Machinery.,Active,"Automated Main and Auxiliary Machinery,Navigation and Vessel Inspection Circular No. 6-84",English,"Guidelines,Implementation,Inspection,Water transportation,Regulation,Automatic control,Inspection circulars",2022-09-13T17:11:13.322Z,US Coast Guard Circulars,English,Automated Main and Auxiliary Machinery,NVIC 06-84,,United States. Coast Guard,true,"1984-06-25; \,","US Coast Guard Circulars,https://doi.org/10.21949/1526161,1984,PDF,Booklet/Pamphlet,United States. Coast Guard,United States. Coast Guard,United States,Guidelines,Implementation,Inspection,Water transportation,Regulation,Automatic control,Inspection circulars,NVIC 06-84,Navigation and Vessel Inspection Circular No. 6-84: Automated Main and Auxiliary Machinery.,1404",1984-06-25,PDF,,,United States,,2022-09-13T17:11:12.509Z,,Booklet/Pamphlet,,United States. Coast Guard,application/pdf,n6-84.pdf,706946,urn:sha256:fe7e0c466ca052648e461b340640f4c8d19a60b2c8193d38777f15e9e0a8f2d2,1984,,dot:62791,,,,,https://doi.org/10.21949/1526161,1404,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/87000/87300/87371/n6-84.pdf,,,,Navigation and Vessel Inspection Circular No. 6-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:64001,,,"Navigation and Vessel Inspection Circular No. 5-83: Unified Interpretation of the International Convention on the Load Lines\, 1986.",Active,"Unified Interpretation of the International Convention on the Load Lines\, 1986,Navigation and Vessel Inspection Circular No. 5-83",English,"Guidelines,Implementation,Inspection,Water transportation,Regulation,Load limits,Inspection circulars",2022-09-13T17:11:23.251Z,US Coast Guard Circulars,English,"Unified Interpretation of the International Convention on the Load Lines, 1986",NVIC 05-83,,United States. Coast Guard,true,"1983-04-28; \,","US Coast Guard Circulars,https://doi.org/10.21949/1526155,1983,PDF,Booklet/Pamphlet,United States. Coast Guard,United States. Coast Guard,United States,Guidelines,Implementation,Inspection,Water transportation,Regulation,Load limits,Inspection circulars,NVIC 05-83,Navigation and Vessel Inspection Circular No. 5-83: Unified Interpretation of the International Convention on the Load Lines\, 1986.,1404",1983-04-28,PDF,,,United States,,2022-09-13T17:11:22.336Z,,Booklet/Pamphlet,,United States. Coast Guard,application/pdf,n5-83.pdf,1400542,urn:sha256:33277fe45bad55af8fb8801f9ebc7b6cb686ca1d69910048f3d7874d7aa7b3a2,1983,,dot:62791,,,,,https://doi.org/10.21949/1526155,1404,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/87000/87300/87365/n5-83.pdf,,,,Navigation and Vessel Inspection Circular No. 5-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:63947,,,Navigation and Vessel Inspection Circular No. 1-92 CHANGE 2: CH-2 - Implementation of Lifesaving Equipment Regulations for Commercial Fishing Vessels.,Active,"CH-2 - Implementation of Lifesaving Equipment Regulations for Commercial Fishing Vessels,Navigation and Vessel Inspection Circular No. 1-92 CHANGE 2",English,"Guidelines,Implementation,Inspection,Water transportation,Regulation,Fishing vessels,Inspection circulars",2022-09-13T17:10:05.532Z,US Coast Guard Circulars,English,CH-2 - Implementation of Lifesaving Equipment Regulations for Commercial Fishing Vessels,NVIC 01-92 ch2,,United States. Coast Guard,true,"1994-03-01; \,","US Coast Guard Circulars,https://doi.org/10.21949/1526209,1994,PDF,Booklet/Pamphlet,United States. Coast Guard,United States. Coast Guard,United States,Guidelines,Implementation,Inspection,Water transportation,Regulation,Fishing vessels,Inspection circulars,NVIC 01-92 ch2,Navigation and Vessel Inspection Circular No. 1-92 CHANGE 2: CH-2 - Implementation of Lifesaving Equipment Regulations for Commercial Fishing Vessels.,1404",1994-03-01,PDF,,,United States,,2022-09-13T17:10:04.818Z,,Booklet/Pamphlet,,United States. Coast Guard,application/pdf,n1-92ch2.pdf,103654,urn:sha256:6093255a0d921d20830bc1c154e1a08a5ff029e7aa60ef9c803d5c4a3b6caedc,1994,,dot:62791,,,,,https://doi.org/10.21949/1526209,1404,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/87000/87400/87419/n1-92ch2.pdf,,,,Navigation and Vessel Inspection Circular No. 1-92 CHANGE 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:63902,,,"Navigation and Vessel Inspection Circular No. 6-99: Plan Review\, Inspection\, And Certification Guidance For Vessels Built To The International Code Of Safety For High-Speed Craft And Additional Information Regarding Non-Code High-Speed Vessels.",Active,"Plan Review\, Inspection\, And Certification Guidance For Vessels Built To The International Code Of Safety For High-Speed Craft And Additional Information Regarding Non-Code High-Speed Vessels,Navigation and Vessel Inspection Circular No. 6-99",English,"Guidelines,Implementation,Water transportation,Regulation,Certification,Inspection circulars",2022-11-15T16:45:51.281Z,US Coast Guard Circulars,English,"Plan Review, Inspection, And Certification Guidance For Vessels Built To The International Code Of Safety For High-Speed Craft And Additional Information Regarding Non-Code High-Speed Vessels",NVIC 06-99,,United States. Coast Guard,true,"1999-06-01; \,","US Coast Guard Circulars,https://doi.org/10.21949/1526256,1999,PDF,Booklet/Pamphlet,United States. Coast Guard,United States. Coast Guard,United States,Guidelines,Implementation,Water transportation,Regulation,Certification,Inspection circulars,NVIC 06-99,Navigation and Vessel Inspection Circular No. 6-99: Plan Review\, Inspection\, And Certification Guidance For Vessels Built To The International Code Of Safety For High-Speed Craft And Additional Information Regarding Non-Code High-Speed Vessels.,1435",1999-06-01,PDF,,,United States,,2022-09-13T17:08:57.829Z,,Booklet/Pamphlet,,United States. Coast Guard,application/pdf,n6-99.pdf,2713108,urn:sha256:37580988198be7f6735f8eaccf65f5ae62aaabf14ec36337da5f8b1ed8b08ff2,1999,,dot:62791,,,,,https://doi.org/10.21949/1526256,1435,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/87000/87400/87466/n6-99.pdf,,,,Navigation and Vessel Inspection Circular No. 6-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:63913,,,Navigation and Vessel Inspection Circular No. 5-94: Requirements for Vessels Carrying Bulk Grain Cargo.,Active,"Requirements for Vessels Carrying Bulk Grain Cargo,Navigation and Vessel Inspection Circular No. 5-94",English,"Guidelines,Implementation,Inspection,Water transportation,Grain,Inspection circulars",2022-11-15T16:45:45.235Z,US Coast Guard Circulars,English,Requirements for Vessels Carrying Bulk Grain Cargo,NVIC 05-94,,United States. Coast Guard,true,"1994-07-13; \,","US Coast Guard Circulars,https://doi.org/10.21949/1526244,1994,PDF,Booklet/Pamphlet,United States. Coast Guard,United States. Coast Guard,United States,Guidelines,Implementation,Inspection,Water transportation,Grain,Inspection circulars,NVIC 05-94,Navigation and Vessel Inspection Circular No. 5-94: Requirements for Vessels Carrying Bulk Grain Cargo.,1435",1994-07-13,PDF,,,United States,,2022-09-13T17:09:14.485Z,,Booklet/Pamphlet,,United States. Coast Guard,application/pdf,n5-94.pdf,267680,urn:sha256:ae2e429a689c0607925feeb3c2a1b69450071090804ad02bd6bd1284a521dbdb,1994,,dot:62791,,,,,https://doi.org/10.21949/1526244,1435,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/87000/87400/87454/n5-94.pdf,,,,Navigation and Vessel Inspection Circular No. 5-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
